"Submit_ID","Brand_Reg","Model_No","SoldIn","Screen_Tech","Avg_mode_power","Star2","ScreenSize_Category"
138188,"EKO","K58USW","Australia","LCD (LED)",102.9,4.5,"55 inch"
138443,"SAMSUNG ELECTRONICS","QA65LS01TAW","Australia,Fiji,New Zealand","LCD (LED)",125,5,"55 inch"
138443,"SAMSUNG ELECTRONICS","QA65LS01TAS","Australia,Fiji,New Zealand","LCD (LED)",125,5,"55 inch"
138457,"KOGAN","KALED70UN8910SGA","Australia,New Zealand","LCD",140.1,5,"65 inch"
138574,"HISENSE","75U8G","Australia,New Zealand","LCD (LED)",169.86,4.5,"65 inch"
138575,"VEON","VN55WOS2021","Australia,Fiji,New Zealand","LCD (LED)",104.9,4,"50 inch"
138576,"VEON","VN58U22021N","Australia,Fiji,New Zealand","LCD (LED)",115.41,4,"55 inch"
138617,"SAMSUNG ELECTRONICS","QA55QN700AS","Australia,Fiji,New Zealand","LCD (LED)",198,1.5,"50 inch"
138623,"EKO","K65USW","Australia","LCD (LED)",127.8,4.5,"55 inch"
138660,"GORILLA","GSTV42TV1","Australia,Fiji,New Zealand","LCD (LED)",43,6,"43 inch"
138766,"GORILLA","GSTV32TV3","Australia,Fiji,New Zealand","LCD (LED)",28,6,"32 inch"
138937,"SHARP","8TC70DW1X","Australia,Fiji,New Zealand","LCD (LED)",178,4,"65 inch"
138939,"SHARP","4TC70CK3X","Australia,Fiji,New Zealand","LCD (LED)",157.82,4.5,"65 inch"
138941,"SHARP","4TC60CK1X","Australia,Fiji,New Zealand","LCD (LED)",128.8,4,"55 inch"
138942,"SHARP","2TC32BG1X","Australia,Fiji,New Zealand","LCD (LED)",33.52,5,"32 inch"
138959,"CHIQ","L32G7H","Australia,Fiji,New Zealand","LCD (LED)",28,6,"32 inch"
138960,"CHIQ","U43G7H","Australia,Fiji,New Zealand","LCD (LED)",65,4.5,"43 inch"
139006,"BAUHN","ATV65UHDW1021","Australia","LCD (LED)",95.274,6,"55 inch"
139111,"SAMSUNG ELECTRONICS","QA85LS03AAW","Australia,Fiji,New Zealand","LCD (LED)",225,4.5,"75 inch+"
139111,"SAMSUNG ELECTRONICS","QA85LS03AAS","Australia,Fiji,New Zealand","LCD (LED)",225,4.5,"75 inch+"
139113,"HISENSE","85U80G","Australia,New Zealand","LCD (LED)",270.3,3.5,"75 inch+"
139121,"SAMSUNG ELECTRONICS","HG55Q60AAAW","Australia,Fiji,New Zealand","LCD (LED)",84,5,"50 inch"
139124,"SAMSUNG ELECTRONICS","HG65Q60AAAW","Australia,Fiji,New Zealand","LCD (LED)",104,5.5,"55 inch"
139126,"SAMSUNG ELECTRONICS","HG75Q60AAAW","Australia,Fiji,New Zealand","LCD (LED)",195,4,"65 inch"
139219,"SAMSUNG ELECTRONICS","HG43Q60AAAW","Australia,Fiji,New Zealand","LCD (LED)",69,4,"43 inch"
139223,"SAMSUNG ELECTRONICS","HG50Q60AAAW","Australia,Fiji,New Zealand","LCD (LED)",78,4.5,"50 inch"
139282,"HISENSE","65U80G","Australia,New Zealand","LCD (LED)",194.11,2.5,"55 inch"
139131,"KOGAN","KALED19PRIZB","Australia,Fiji,New Zealand","LCD (LED)",16.1448,5,"22 inch"
139597,"SAMSUNG ELECTRONICS","QA55Q60ABW","Australia,Fiji,New Zealand","LCD (LED)",88,5,"50 inch"
139597,"SAMSUNG ELECTRONICS","QA55Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",88,5,"50 inch"
139598,"SAMSUNG ELECTRONICS","QA65Q60ABW","Australia,Fiji,New Zealand","LCD (LED)",117,5,"55 inch"
139598,"SAMSUNG ELECTRONICS","QA65Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",117,5,"55 inch"
139600,"SAMSUNG ELECTRONICS","QA75Q60ABW","Australia,Fiji,New Zealand","LCD (LED)",155,5,"65 inch"
139600,"SAMSUNG ELECTRONICS","QA75Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",155,5,"65 inch"
139602,"SAMSUNG ELECTRONICS","QA85Q60ABW","Australia,Fiji,New Zealand","LCD (LED)",176,5.5,"75 inch+"
139602,"SAMSUNG ELECTRONICS","QA85Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",176,5.5,"75 inch+"
139606,"SAMSUNG ELECTRONICS","QA50Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",82,4.5,"50 inch"
139607,"SAMSUNG ELECTRONICS","QA43Q60ABS","Australia,Fiji,New Zealand","LCD (LED)",72,4,"43 inch"
139689,"TOSHIBA","75C350KP","Australia,New Zealand","LCD (LED)",131.33,5.5,"65 inch"
139660,"SMTV","LED43JIL04211","Australia,Fiji,New Zealand","LCD (LED)",50.909,5.5,"43 inch"
139699,"EKO","K400FSG","Australia,Fiji,New Zealand","LCD (LED)",41.5,5.5,"43 inch"
139702,"JVC","LT55N7125A","Australia,Fiji,New Zealand","LCD",106.02,3.5,"50 inch"
139791,"AKAI","AK5821S6WOS","Australia,Fiji,New Zealand","LCD (LED)",76.37,6,"55 inch"
139792,"SHARP","2TC42BG1X","Australia,Fiji,New Zealand","LCD (LED)",47.72,5.5,"43 inch"
139816,"AKAI","AK6521S6WOS","Australia,Fiji,New Zealand","LCD (LED)",92.66,6,"55 inch"
139909,"HISENSE","85A7G","Australia,New Zealand","LCD (LED)",172.02,5.5,"75 inch+"
139965,"SAMSUNG ELECTRONICS","UA70AU7000W","Australia,Fiji,New Zealand","LCD (LED)",135,5,"65 inch"
139965,"SAMSUNG ELECTRONICS","UA70AU7000S","Australia,Fiji,New Zealand","LCD (LED)",135,5,"65 inch"
139965,"SAMSUNG ELECTRONICS","UA70AU7000","Australia,Fiji,New Zealand","LCD (LED)",135,5,"65 inch"
140041,"METZ","65MXD9500A","Australia,Fiji,New Zealand","OLED",139.4,4,"55 inch"
140042,"METZ","55MXD9500A","Australia,Fiji,New Zealand","OLED",103.3,4,"50 inch"
140075,"SAMSUNG ELECTRONICS","UA40T6500AS","Australia,Fiji,New Zealand","LCD (LED)",59,4,"43 inch"
140130,"PHILIPS","24HFL3011T12","Australia,Fiji,New Zealand","LCD (LED)",17.38,6,"22 inch"
140286,"PHILIPS","43HFL5011T12","Australia,Fiji,New Zealand","LCD (LED)",43.23,6,"43 inch"
140289,"PHILIPS","49HFL5011T12","Australia,Fiji,New Zealand","LCD (LED)",47.37,7,"50 inch"
140292,"PHILIPS","55HFL5011T12","Australia,Fiji,New Zealand","LCD (LED)",54.84,7,"50 inch"
140296,"PHILIPS","65HFL7111T12","Australia,Fiji,New Zealand","LCD (LED)",131.3,4.5,"55 inch"
140297,"PHILIPS","55HFL7011T12","Australia,Fiji,New Zealand","LCD (LED)",140.3,3,"50 inch"
140332,"SAMSUNG ELECTRONICS","QA98QN90AAW","Australia,Fiji,New Zealand","LCD (LED)",308,4.5,"75 inch+"
140332,"SAMSUNG ELECTRONICS","QA98QN90AAS","Australia,Fiji,New Zealand","LCD (LED)",308,4.5,"75 inch+"
140334,"EKO","K55USW","Australia","LCD (LED)",84.82,5,"50 inch"
140365,"AKAI","AK5021S6WOS","Australia,Fiji,New Zealand","LCD (LED)",55.35,6,"50 inch"
140373,"AKAI","AK7521S6WOS","Australia,Fiji,New Zealand","LCD (LED)",106.97,6,"65 inch"
140426,"TOSHIBA","55Z770KP","Australia,New Zealand","LCD (LED)",103.48,4,"50 inch"
140441,"EKO","K32HSW","Australia","LCD (LED)",36.95,4.5,"32 inch"
140455,"TOSHIBA","65Z770KP","Australia,New Zealand","LCD (LED)",132.81,4.5,"55 inch"
140475,"DGTEC","DG65UHDOS","Australia,Fiji,New Zealand","LCD (LED)",96.3,6,"55 inch"
140494,"AKAI","AK7021S6WOS","Australia,Fiji,New Zealand","LCD",100.2,6,"65 inch"
140695,"BLAUPUNKT","BP65WOS","Australia","LCD (LED)",127.8,4.5,"55 inch"
140714,"ALTIUS","AT24CFHDBCF","Australia,Fiji,New Zealand","LCD (LED)",18,6,"22 inch"
140827,"MYVI","URLED2401DVD","Australia,New Zealand","LCD",21.96,5,"22 inch"
140924,"ALTIUS","LS24C12V","Australia,Fiji,New Zealand","LCD (LED)",18,6,"22 inch"
140930,"HISENSE","50A6G","Australia,New Zealand","LCD (LED)",67.65,5,"50 inch"
140942,"EKO","K32HSW","Australia","LCD (LED)",34.47,4.5,"32 inch"
140943,"EKO","K320HSG","Australia","LCD (LED)",25.92,5.5,"32 inch"
140955,"HISENSE","58A6G","Australia,New Zealand","LCD (LED)",80.04,5.5,"55 inch"
140988,"HISENSE","75U9G","Australia,New Zealand","LCD (LED)",167.08,4.5,"65 inch"
141068,"HISENSE","65U9G","Australia,New Zealand","LCD (LED)",152.07,3.5,"55 inch"
141093,"HISENSE","70A6G","Australia,New Zealand","LCD (LED)",106.02,6,"65 inch"
141104,"LG","50UR765H0VA","Australia,New Zealand","LCD (LED)",78,4.5,"50 inch"
141105,"LG","55UR765H0VA","Australia,New Zealand","LCD (LED)",80,5.5,"50 inch"
141106,"LG","65UR765H0VD","Australia,New Zealand","LCD (LED)",115,5,"55 inch"
141108,"LG","75UR765H0VD","Australia,New Zealand","LCD (LED)",140,5.5,"65 inch"
141142,"VEON","VN50WOS2021","Australia,Fiji,New Zealand","LCD (LED)",92.8,3.5,"50 inch"
141193,"KOGAN","KALED42RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",41.38,6,"43 inch"
141284,"PHILIPS","50PUT790675","Australia,New Zealand","LCD (LED)",93.12,3.5,"50 inch"
141284,"PHILIPS","50PUT790679","Australia,New Zealand","LCD (LED)",93.12,3.5,"50 inch"
141291,"PHILIPS","70PUT790679","Australia,Fiji,New Zealand","LCD (LED)",146.3,4.5,"65 inch"
141291,"PHILIPS","70PUT790675","Australia,Fiji,New Zealand","LCD (LED)",146.3,4.5,"65 inch"
141293,"PHILIPS","65PUT790679","Australia,New Zealand","LCD (LED)",128.4,4.5,"55 inch"
141293,"PHILIPS","65PUT790675","Australia,New Zealand","LCD (LED)",128.4,4.5,"55 inch"
141305,"BLAUPUNKT","BP85WOS","Australia","LCD",306.3,3,"75 inch+"
141307,"BLAUPUNKT","BP75WOS","Australia","LCD",219,3.5,"65 inch"
141325,"SMTV","55JIL07211","Australia,Fiji,New Zealand","LCD (LED)",94.22,4.5,"50 inch"
141325,"SMTV","LD55UDSF1","Australia,Fiji,New Zealand","LCD (LED)",94.22,4.5,"50 inch"
141379,"SAMSUNG ELECTRONICS","UA43AU7002S","Australia,Fiji,New Zealand","LCD (LED)",64,4.5,"43 inch"
141271,"KOGAN","KALED32RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",25.92,5.5,"32 inch"
141237,"KOGAN","KALED24RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",17.74,5.5,"22 inch"
141614,"SMTV","65JIL07211","Australia,Fiji,New Zealand","LCD (LED)",108.56,5.5,"55 inch"
141614,"SMTV","LD65UDSF1","Australia,Fiji,New Zealand","LCD (LED)",108.56,5.5,"55 inch"
141620,"KOGAN","KALED75RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",208.8,4,"65 inch"
141655,"PHILIPS","43HFL5214U97","Australia,Fiji,New Zealand","LCD (LED)",51.04,5,"43 inch"
141655,"PHILIPS","43BFL221497","Australia,Fiji,New Zealand","LCD (LED)",51.04,5,"43 inch"
141656,"PHILIPS","75BFL221497","Australia,Fiji,New Zealand","LCD (LED)",111.72,6,"65 inch"
141658,"PHILIPS","55PUT790679","Australia,Fiji,New Zealand","LCD (LED)",105.46,4,"50 inch"
141658,"PHILIPS","55PUT790675","Australia,Fiji,New Zealand","LCD (LED)",105.46,4,"50 inch"
141716,"POLAROID","PL6521OS","Australia","LCD (LED)",95.274,6,"55 inch"
141748,"AKAI","AK3221S6WOS","Australia,Fiji,New Zealand","LCD (LED)",25.5,6,"32 inch"
141777,"EKO","K240HSG","Australia","LCD (LED)",17.74,5.5,"22 inch"
141784,"PHILIPS","50HFL5214U97","Australia,New Zealand","LCD (LED)",62.33,5.5,"50 inch"
141784,"PHILIPS","50BFL221497","Australia,New Zealand","LCD (LED)",62.33,5.5,"50 inch"
141792,"PHILIPS","65HFL5214U97","Australia,New Zealand","LCD (LED)",94.45,5.5,"55 inch"
141792,"PHILIPS","65BFL221497","Australia,New Zealand","LCD (LED)",94.45,5.5,"55 inch"
141806,"PHILIPS","55HFL5214U97","Australia,Fiji,New Zealand","LCD (LED)",70.66,5.5,"50 inch"
141806,"PHILIPS","55BFL221497","Australia,Fiji,New Zealand","LCD (LED)",70.66,5.5,"50 inch"
141828,"VEON","VN55WOS2022","Australia,Fiji,New Zealand","LCD (LED)",105.9,4,"50 inch"
142035,"BLAUPUNKT","BP650USG9500","Australia","LCD",126.93,4.5,"55 inch"
142036,"EKO","K40FSW","Australia","LCD (LED)",54.5,4.5,"43 inch"
142044,"POLAROID","PL3221OS","Australia,Fiji,New Zealand","LCD (LED)",25.5,6,"32 inch"
142136,"SAMSUNG ELECTRONICS","QA55Q95TDW","Australia,Fiji,New Zealand","LCD (LED)",140,3,"50 inch"
142136,"SAMSUNG ELECTRONICS","QA55Q95TDS","Australia,Fiji,New Zealand","LCD (LED)",140,3,"50 inch"
142137,"SAMSUNG ELECTRONICS","QA65Q95TDW","Australia,Fiji,New Zealand","LCD (LED)",205,2.5,"55 inch"
142137,"SAMSUNG ELECTRONICS","QA65Q95TDS","Australia,Fiji,New Zealand","LCD (LED)",205,2.5,"55 inch"
142140,"SAMSUNG ELECTRONICS","QA75Q95TDW","Australia,Fiji,New Zealand","LCD (LED)",237,3,"65 inch"
142168,"SHARETV","ST1922G","Australia,New Zealand","LCD",28.1,3,"22 inch"
142171,"KOGAN","KAQLED55XQ9610STA","Australia,Fiji,New Zealand","LCD",113,4,"50 inch"
142174,"PHILIPS","55OLED70675","Australia,Fiji,New Zealand","LCD (LED)",148,2.5,"50 inch"
142174,"PHILIPS","55OLED70679","Australia,Fiji,New Zealand","LCD (LED)",148,2.5,"50 inch"
142181,"BLAUPUNKT","BP4000F","Australia","LCD (LED)",57.3,4.5,"43 inch"
142195,"VEON","VN40WOS2021","Australia,Fiji,New Zealand","LCD (LED)",47.3,5,"43 inch"
142225,"PHILIPS","75PUT790679","Australia,Fiji,New Zealand","LCD (LED)",169.26,4.5,"65 inch"
142225,"PHILIPS","75PUT790675","Australia,Fiji,New Zealand","LCD (LED)",169.26,4.5,"65 inch"
142237,"EKO","K32HSW","Australia","LCD (LED)",36.2,4.5,"32 inch"
142382,"KOGAN","KALED43XT9610STA","Australia,Fiji,New Zealand","LCD",65,4.5,"43 inch"
142395,"PHILIPS","65PML950679","Australia,Fiji,New Zealand","LCD (LED)",180,3,"55 inch"
142395,"PHILIPS","65PML950675","Australia,Fiji,New Zealand","LCD (LED)",180,3,"55 inch"
142402,"SAMSUNG ELECTRONICS","HG43AJ690YK","Australia,Fiji,New Zealand","LCD (LED)",69,4,"43 inch"
142403,"SAMSUNG ELECTRONICS","HG55AJ690YK","Australia,Fiji,New Zealand","LCD (LED)",91,5,"50 inch"
142408,"SAMSUNG ELECTRONICS","HG50AJ690YK","Australia,Fiji,New Zealand","LCD (LED)",85,4.5,"50 inch"
142409,"SAMSUNG ELECTRONICS","HG65AJ690YK","Australia,Fiji,New Zealand","LCD (LED)",116,5,"55 inch"
142410,"SAMSUNG ELECTRONICS","HG75AJ690YK","Australia,Fiji,New Zealand","LCD (LED)",154,5,"65 inch"
142421,"SAMSUNG ELECTRONICS","UA50AU7002S","Australia,Fiji,New Zealand","LCD (LED)",71,5,"50 inch"
141823,"WALTON","43D210N","Australia,Fiji,New Zealand","LCD (LED)",36.4,7,"43 inch"
141823,"WALTON","W43D210N","Australia,Fiji,New Zealand","LCD (LED)",36.4,7,"43 inch"
141823,"WALTON","W43D210NAU","Australia,Fiji,New Zealand","LCD (LED)",36.4,7,"43 inch"
142458,"EKO","K45FSW","Australia","LCD",66.49,5,"50 inch"
142461,"BLAUPUNKT","BP400FSG9200","Australia","LCD",35.8,6,"43 inch"
142463,"KOGAN","KAQLED75XQ9610STA","Australia,Fiji,New Zealand","LCD",182,4.5,"65 inch"
142475,"PHILIPS","43HFL6214U12","Australia,Fiji,New Zealand","LCD (LED)",53.2,5,"43 inch"
142478,"PHILIPS","50HFL6214U12","Australia,Fiji,New Zealand","LCD (LED)",64.01,5,"50 inch"
142481,"PHILIPS","75HFL6214U12","Australia,Fiji,New Zealand","LCD (LED)",109.86,6,"65 inch"
142508,"PHILIPS","75PML950679","Australia,Fiji,New Zealand","LCD (LED)",195,3.5,"65 inch"
142508,"PHILIPS","75PML950675","Australia,Fiji,New Zealand","LCD (LED)",195,3.5,"65 inch"
142509,"PHILIPS","58HFL6214U12","Australia,Fiji,New Zealand","LCD (LED)",72.81,6,"55 inch"
142510,"PHILIPS","65HFL6214U12","Australia,Fiji,New Zealand","LCD (LED)",94.36,5.5,"55 inch"
142563,"KOGAN","KALED24EH7520SVA","Australia,Fiji,New Zealand","LCD (LED)",18.4,5,"22 inch"
142575,"MYVI","URLED2402NS","Australia,New Zealand","LCD (LED)",20.12,5,"22 inch"
142636,"SAMSUNG ELECTRONICS","UA55AU7002S","Australia,Fiji,New Zealand","LCD (LED)",77,5.5,"50 inch"
142241,"CAIXUN","LE40V1","Australia,Fiji,New Zealand","LCD (LED)",38.92,6,"43 inch"
142654,"CHIQ","U75F8T","Australia,Fiji,New Zealand","LCD (LED)",138,5.5,"65 inch"
142214,"STAN CASH","TV185CLEARA","Australia","LCD (LED)",16.1569,5,"22 inch"
142661,"LG","65QNED916QA","Australia,New Zealand","LCD (LED)",120,5,"55 inch"
142663,"KOGAN","KAQLED65XQ9610STA","Australia,Fiji,New Zealand","LCD",156,4,"55 inch"
142691,"EKO","K58USG","Australia","LCD",94.12,5,"55 inch"
142701,"EKO","K75USW","Australia","LCD",206.62,4,"65 inch"
142703,"EKO","K700USG","Australia","LCD",126.96,5.5,"65 inch"
142704,"EKO","K70USW","Australia","LCD",167.26,4,"65 inch"
140784,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD","LEQ65W722","Australia,Fiji,New Zealand","LCD (LED)",100.64,6,"55 inch"
142739,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD","LEQ55A722","Australia,Fiji,New Zealand","LCD (LED)",103.61,4.5,"50 inch"
142745,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD","LEQ55W722","Australia,Fiji,New Zealand","LCD (LED)",98.45,4.5,"50 inch"
142747,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD","LEQ65A722","Australia,Fiji,New Zealand","LCD (LED)",109.48,5.5,"55 inch"
142796,"LG","50UR767H3VC","Australia,New Zealand","LCD (LED)",78,4.5,"50 inch"
142797,"LG","55UR767H3VC","Australia,New Zealand","LCD (LED)",101,4.5,"50 inch"
142798,"LG","65UR767H3VC","Australia,New Zealand","LCD (LED)",118,5,"55 inch"
142807,"KOGAN","KALED40RF9220STB","Australia,Fiji,New Zealand","LCD (LED)",40,6,"43 inch"
142807,"KOGAN","KALED40RF9210STB","Australia,Fiji,New Zealand","LCD (LED)",40,6,"43 inch"
142810,"AKAI","AK6521S6WOS","Australia","LCD (LED)",95.274,6,"55 inch"
142813,"LINSAR","LS65UHDNF","Australia","LCD (LED)",95.274,6,"55 inch"
142849,"PHILIPS","19HFL5214W12","Australia,Fiji,New Zealand","LCD (LED)",15.12,5,"22 inch"
142898,"JVC","LT32N3115AM","Australia,Fiji","LCD",32.7,5,"32 inch"
142970,"SONY","KD43X75K","Australia,New Zealand","LCD (LED)",70,4,"43 inch"
142973,"SONY","KD50X75K","Australia,New Zealand","LCD (LED)",84,4.5,"50 inch"
142983,"JVC","LT42N5125A","Australia,Fiji","LCD",57.6,4.5,"43 inch"
142985,"JVC","LT55NQ7105AM","Australia,Fiji","LCD",100.2,4,"50 inch"
142986,"JVC","LT50NQ7115A","Australia,Fiji","LCD",84.4,4,"50 inch"
143011,"KOGAN","KALED43RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",47.23,5.5,"43 inch"
143011,"KOGAN","KALED43RT9220SVB","Australia,Fiji,New Zealand","LCD (LED)",47.23,5.5,"43 inch"
143011,"KOGAN","KALED43RT9220SVC","Australia,Fiji,New Zealand","LCD (LED)",47.23,5.5,"43 inch"
143011,"KOGAN","KALED43RT9220SVD","Australia,Fiji,New Zealand","LCD (LED)",47.23,5.5,"43 inch"
143012,"KOGAN","KALED50RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",50.6,6,"50 inch"
143012,"KOGAN","KALED50RT9220SVB","Australia,Fiji,New Zealand","LCD (LED)",50.6,6,"50 inch"
143012,"KOGAN","KALED50RT9220SVC","Australia,Fiji,New Zealand","LCD (LED)",50.6,6,"50 inch"
143012,"KOGAN","KALED50RT9220SVD","Australia,Fiji,New Zealand","LCD (LED)",50.6,6,"50 inch"
143012,"KOGAN","LE50series","Australia,Fiji,New Zealand","LCD (LED)",50.6,6,"50 inch"
143013,"KOGAN","KAQLED55RQ9510SVA","Australia,Fiji,New Zealand","LCD (LED)",53.64,6,"50 inch"
143013,"KOGAN","KAQLED55RQ9510SVB","Australia,Fiji,New Zealand","LCD (LED)",53.64,6,"50 inch"
143013,"KOGAN","KAQLED55RQ9510SVC","Australia,Fiji,New Zealand","LCD (LED)",53.64,6,"50 inch"
143013,"KOGAN","KAQLED55RQ9510SVD","Australia,Fiji,New Zealand","LCD (LED)",53.64,6,"50 inch"
143014,"KOGAN","KALED58RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",65.21,6,"55 inch"
143014,"KOGAN","KALED58RT9220SVB","Australia,Fiji,New Zealand","LCD (LED)",65.21,6,"55 inch"
143014,"KOGAN","KALED58RT9220SVC","Australia,Fiji,New Zealand","LCD (LED)",65.21,6,"55 inch"
143014,"KOGAN","KALED58RT9220SVD","Australia,Fiji,New Zealand","LCD (LED)",65.21,6,"55 inch"
143014,"KOGAN","LE58series","Australia,Fiji,New Zealand","LCD (LED)",65.21,6,"55 inch"
143072,"BAUHN","ATV58UHDW0322","Australia","LCD",74.9,6,"55 inch"
143083,"BLAUPUNKT","BP3200HDV7100","Australia","LCD",34.48,5,"32 inch"
143013,"KOGAN","LE55series","Australia,Fiji,New Zealand","LCD (LED)",53.64,6,"50 inch"
143107,"SONY","KD32W830K","Australia,New Zealand","LCD (LED)",34.7,4.5,"32 inch"
143011,"KOGAN","LE43series","Australia,Fiji,New Zealand","LCD (LED)",47.23,5.5,"43 inch"
143136,"KOGAN","KALED40RT9220SVA","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143136,"KOGAN","KALED40RT9220SVB","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143136,"KOGAN","KALED40RT9220SVC","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143136,"KOGAN","KALED40RT9220SVD","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143136,"KOGAN","40","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143167,"LG","55UP801C0TB","Australia,New Zealand","LCD (LED)",115,4,"50 inch"
143169,"LG","65UP801C0TB","Australia,New Zealand","LCD (LED)",144,4,"55 inch"
143170,"CAIXUN","EC40V1FA","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40T1","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40T2","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40T3","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40V1","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40V2","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","LE40V3","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143170,"CAIXUN","40","Australia,Fiji,New Zealand","LCD (LED)",34.52,6,"43 inch"
143215,"BLAUPUNKT","BP2400HDV7100","Australia","LCD (LED)",20.5,5,"22 inch"
143234,"SAMSUNG ELECTRONICS","UA65AU7002S","Australia,Fiji,New Zealand","LCD (LED)",113,5.5,"55 inch"
143237,"EKO","K430USGQ","Australia","LCD",51.49,5.5,"43 inch"
143238,"EKO","K75QHZ","Australia","LCD",227.32,3.5,"65 inch"
143239,"EKO","K750USG","Australia","LCD",174.22,4.5,"65 inch"
143240,"EKO","K500USG","Australia","LCD",54.82,6,"50 inch"
143272,"LG","65QNED91SQA","Australia,New Zealand","LCD (LED)",120,5,"55 inch"
143273,"LG","75QNED91SQA","Australia,New Zealand","LCD (LED)",158,5,"65 inch"
143274,"LG","75QNED916QA","Australia,New Zealand","LCD (LED)",158,5,"65 inch"
143275,"LG","86QNED91SQA","Australia,New Zealand","LCD (LED)",184,5.5,"75 inch+"
143276,"LG","86QNED916QA","Australia,New Zealand","LCD (LED)",184,5.5,"75 inch+"
143277,"LG","OLED48A2PSA","Australia,New Zealand","OLED",76,4.5,"50 inch"
143278,"LG","OLED55A2PSA","Australia,New Zealand","OLED",86,5,"50 inch"
143279,"LG","OLED55A26LA","Australia,New Zealand","OLED",86,5,"50 inch"
143280,"LG","OLED55B2PSA","Australia,New Zealand","OLED",102,4.5,"50 inch"
143281,"LG","OLED55C2PSC","Australia,New Zealand","OLED",95,4.5,"50 inch"
143282,"LG","OLED55C24LA","Australia,New Zealand","OLED",95,4.5,"50 inch"
143283,"LG","OLED65A2PSA","Australia,New Zealand","OLED",107,5.5,"55 inch"
143284,"LG","OLED65A26LA","Australia,New Zealand","OLED",107,5.5,"55 inch"
143285,"LG","OLED65B2PSA","Australia,New Zealand","OLED",126,5,"55 inch"
143286,"LG","OLED65C2PSC","Australia,New Zealand","OLED",112,5.5,"55 inch"
143287,"LG","OLED65C24LA","Australia,New Zealand","OLED",112,5.5,"55 inch"
143288,"LG","OLED77C2PSC","Australia,New Zealand","OLED",140,6,"75 inch+"
143289,"LG","OLED77C24LA","Australia,New Zealand","OLED",140,6,"75 inch+"
143290,"LG","OLED83C2PSA","Australia,New Zealand","OLED",179,5.5,"75 inch+"
143291,"LG","OLED83C24LA","Australia,New Zealand","OLED",179,5.5,"75 inch+"
143338,"BAUHN","ATV42FHDW1221","Australia","LCD",42.3,6,"43 inch"
143446,"LG","OLED42C2PSA","Australia,New Zealand","OLED",63,4.5,"43 inch"
143447,"LG","OLED42C24LA","Australia,New Zealand","OLED",63,4.5,"43 inch"
143448,"LG","OLED48C2PSA","Australia,New Zealand","OLED",77,4.5,"50 inch"
143449,"LG","OLED48C24LA","Australia,New Zealand","OLED",77,4.5,"50 inch"
143450,"LG","43NANO75SQA","Australia,New Zealand","LCD (LED)",75,3.5,"43 inch"
143451,"LG","43NANO756QA","Australia,New Zealand","LCD (LED)",75,3.5,"43 inch"
143454,"LG","43UQ75006LF","Australia,New Zealand","LCD (LED)",77,3.5,"43 inch"
143455,"LG","50NANO75SQA","Australia,New Zealand","LCD (LED)",90,4,"50 inch"
143457,"LG","50NANO756QA","Australia,New Zealand","LCD (LED)",90,4,"50 inch"
143458,"LG","50QNED80SQA","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
143459,"LG","50QNED806QA","Australia,New Zealand","LCD (LED)",80,4.5,"50 inch"
143460,"LG","50UQ80006LB","Australia,New Zealand","LCD (LED)",78,4.5,"50 inch"
143462,"LG","55NANO75SQA","Australia,New Zealand","LCD (LED)",114,4,"50 inch"
143463,"LG","55NANO756QA","Australia,New Zealand","LCD (LED)",114,4,"50 inch"
